WhiteName,WhiteNameHash,BlackName,BlackNameHash,WhiteResult,BlackResult,WhiteRank,BlackRank,Date,Round
kritz l,e018d778,leitao r,70f24100,0.0,1.0,2534,2564,2004.06.21,2.1
lputian s,b138b8ab,mamedyarov s,80a63b5e,0.5,0.5,2634,2657,2004.06.21,2.1
wojtkiewicz a,291be1a4,zvjaginsev v,f01c8619,0.5,0.5,2559,2654,2004.06.21,2.1
kasimdzhanov r,1ca16e81,ghaem maghami e,dc7dd369,1.0,0.0,2652,2558,2004.06.21,2.1
filippov va,8b0579f8,van wely l,2f196b7e,1.0,0.0,2639,2651,2004.06.21,2.1
hamdouchi h,d01b3a65,kudrin s,0c148c19,0.5,0.5,2544,2557,2004.06.21,2.1
aronian l,6e4babd1,guseinov g,f508d166,1.0,0.0,2645,2548,2004.06.21,2.1
acs p,0443e930,movsesian s,1665a52a,1.0,0.0,2548,2647,2004.06.21,2.1
topalov v,9f5d00d7,delchev a,066ce928,1.0,0.0,2737,2602,2004.06.22,2.2
smirnov p,424a52b9,elarbi a,f3918ab6,1.0,0.0,2601,2257,2004.06.22,2.2
adams mi,091f3be2,asrian k,2706a497,1.0,0.0,2731,2605,2004.06.22,2.2
kotronias v,03a2db23,grischuk a,9746ee94,0.0,1.0,2607,2719,2004.06.22,2.2
ivanchuk v,158cf250,harikrishna p,4fc9b09a,0.5,0.5,2716,2599,2004.06.22,2.2
krasenkow m,742cd601,short n,d861fb34,0.5,0.5,2609,2712,2004.06.22,2.2
malakhov v,3156311c,dominguez l,7b9471a2,0.5,0.5,2695,2612,2004.06.22,2.2
tiviakov s,e150b326,nisipeanu ld,183b3b1a,0.5,0.5,2593,2692,2004.06.22,2.2
sokolov i,5ea6eb18,kharlov a,b3cd7943,0.5,0.5,2690,2593,2004.06.22,2.2
felgaer r,1c35e6d3,dreev a,d2182298,0.0,1.0,2592,2689,2004.06.22,2.2
akopian vl,cc15311a,adianto u,677cf07c,1.0,0.0,2689,2591,2004.06.22,2.2
ni hua,ac6f9384,ye jiangchuan,ade0b9d3,0.5,0.5,2587,2681,2004.06.22,2.2
neelotpal d,81bc0288,anastasian a,aae129fe,0.5,0.5,2457,2587,2004.06.22,2.2
lastin a,730cddf3,azmaiparashvili z,5be4e118,0.0,1.0,2622,2679,2004.06.22,2.2
bacrot e,0cee4d5e,sadvakasov d,2bef2fbb,0.5,0.5,2675,2626,2004.06.22,2.2
kozul z,69fb3d8f,gurevich m,e922f2a0,0.5,0.5,2627,2672,2004.06.22,2.2
rublevsky s,bf6d8015,iordachescu v,30d41288,0.5,0.5,2671,2627,2004.06.22,2.2
nielsen ph,80eec8ad,radjabov t,82fe2a1b,0.5,0.5,2628,2670,2004.06.22,2.2
aleksandrov a,2ef97e52,nakamura h,1b320381,0.5,0.5,2668,2580,2004.06.22,2.2
kobalia m,59935ab9,beliavsky a,94c3bd88,0.5,0.5,2630,2667,2004.06.22,2.2
vallejo pons f,94cf5ce8,almasi z,934041bf,0.5,0.5,2666,2631,2004.06.22,2.2
moiseenko a,bf2a655e,bologan v,813d420e,0.5,0.5,2631,2665,2004.06.22,2.2
sakaev k,44e5f3c6,sulskis s,81baf2ef,1.0,0.0,2665,2570,2004.06.22,2.2
leitao r,70f24100,kritz l,e018d778,0.5,0.5,2564,2534,2004.06.22,2.2
mamedyarov s,80a63b5e,lputian s,b138b8ab,0.5,0.5,2657,2634,2004.06.22,2.2
tkachiev v,b713f2a5,graf a,dd94c148,1.0,0.0,2635,2656,2004.06.22,2.2
zvjaginsev v,f01c8619,wojtkiewicz a,291be1a4,0.5,0.5,2654,2559,2004.06.22,2.2
ghaem maghami e,dc7dd369,kasimdzhanov r,1ca16e81,0.5,0.5,2558,2652,2004.06.22,2.2
van wely l,2f196b7e,filippov va,8b0579f8,1.0,0.0,2651,2639,2004.06.22,2.2
kudrin s,0c148c19,hamdouchi h,d01b3a65,0.5,0.5,2557,2544,2004.06.22,2.2
guseinov g,f508d166,aronian l,6e4babd1,0.0,1.0,2548,2645,2004.06.22,2.2
movsesian s,1665a52a,acs p,0443e930,1.0,0.0,2647,2548,2004.06.22,2.2
ivanchuk v,158cf250,harikrishna p,4fc9b09a,1.0,0.0,2716,2599,2004.06.22,2.3
dominguez l,7b9471a2,malakhov v,3156311c,0.5,0.5,2612,2695,2004.06.22,2.3
ye jiangchuan,ade0b9d3,ni hua,ac6f9384,1.0,0.0,2681,2587,2004.06.22,2.3
anastasian a,aae129fe,neelotpal d,81bc0288,1.0,0.0,2587,2457,2004.06.22,2.3
lastin a,730cddf3,azmaiparashvili z,5be4e118,0.5,0.5,2622,2679,2004.06.22,2.3
iordachescu v,30d41288,rublevsky s,bf6d8015,1.0,0.0,2627,2671,2004.06.22,2.3
nielsen ph,80eec8ad,radjabov t,82fe2a1b,0.5,0.5,2628,2670,2004.06.22,2.3
beliavsky a,94c3bd88,kobalia m,59935ab9,0.5,0.5,2667,2630,2004.06.22,2.3
vallejo pons f,94cf5ce8,almasi z,934041bf,0.5,0.5,2666,2631,2004.06.22,2.3
bologan v,813d420e,moiseenko a,bf2a655e,0.5,0.5,2665,2631,2004.06.22,2.3
lputian s,b138b8ab,mamedyarov s,80a63b5e,0.5,0.5,2634,2657,2004.06.22,2.3
wojtkiewicz a,291be1a4,zvjaginsev v,f01c8619,0.5,0.5,2559,2654,2004.06.22,2.3
filippov va,8b0579f8,van wely l,2f196b7e,1.0,0.0,2639,2651,2004.06.22,2.3
hamdouchi h,d01b3a65,kudrin s,0c148c19,0.5,0.5,2544,2557,2004.06.22,2.3
movsesian s,1665a52a,acs p,0443e930,1.0,0.0,2647,2548,2004.06.22,2.3
harikrishna p,4fc9b09a,ivanchuk v,158cf250,0.0,1.0,2599,2716,2004.06.22,2.4
malakhov v,3156311c,dominguez l,7b9471a2,0.5,0.5,2695,2612,2004.06.22,2.4
ni hua,ac6f9384,ye jiangchuan,ade0b9d3,1.0,0.0,2587,2681,2004.06.22,2.4
neelotpal d,81bc0288,anastasian a,aae129fe,0.5,0.5,2457,2587,2004.06.22,2.4
azmaiparashvili z,5be4e118,lastin a,730cddf3,0.0,1.0,2679,2622,2004.06.22,2.4
rublevsky s,bf6d8015,iordachescu v,30d41288,1.0,0.0,2671,2627,2004.06.22,2.4
radjabov t,82fe2a1b,nielsen ph,80eec8ad,0.5,0.5,2670,2628,2004.06.22,2.4
kobalia m,59935ab9,beliavsky a,94c3bd88,0.0,1.0,2630,2667,2004.06.22,2.4
almasi z,934041bf,vallejo pons f,94cf5ce8,1.0,0.0,2631,2666,2004.06.22,2.4
moiseenko a,bf2a655e,bologan v,813d420e,1.0,0.0,2631,2665,2004.06.22,2.4
mamedyarov s,80a63b5e,lputian s,b138b8ab,0.5,0.5,2657,2634,2004.06.22,2.4
zvjaginsev v,f01c8619,wojtkiewicz a,291be1a4,1.0,0.0,2654,2559,2004.06.22,2.4
van wely l,2f196b7e,filippov va,8b0579f8,1.0,0.0,2651,2639,2004.06.22,2.4
kudrin s,0c148c19,hamdouchi h,d01b3a65,0.5,0.5,2557,2544,2004.06.22,2.4
acs p,0443e930,movsesian s,1665a52a,1.0,0.0,2548,2647,2004.06.22,2.4
dominguez l,7b9471a2,malakhov v,3156311c,0.5,0.5,2612,2695,2004.06.22,2.5
ni hua,ac6f9384,ye jiangchuan,ade0b9d3,1.0,0.0,2587,2681,2004.06.22,2.5
rublevsky s,bf6d8015,iordachescu v,30d41288,0.5,0.5,2671,2627,2004.06.22,2.5
nielsen ph,80eec8ad,radjabov t,82fe2a1b,0.5,0.5,2628,2670,2004.06.22,2.5
mamedyarov s,80a63b5e,lputian s,b138b8ab,0.5,0.5,2657,2634,2004.06.22,2.5
van wely l,2f196b7e,filippov va,8b0579f8,0.0,1.0,2651,2639,2004.06.22,2.5
kudrin s,0c148c19,hamdouchi h,d01b3a65,0.0,1.0,2557,2544,2004.06.22,2.5
movsesian s,1665a52a,acs p,0443e930,1.0,0.0,2647,2548,2004.06.22,2.5
malakhov v,3156311c,dominguez l,7b9471a2,0.5,0.5,2695,2612,2004.06.22,2.6
ye jiangchuan,ade0b9d3,ni hua,ac6f9384,1.0,0.0,2681,2587,2004.06.22,2.6
iordachescu v,30d41288,rublevsky s,bf6d8015,0.0,1.0,2627,2671,2004.06.22,2.6
radjabov t,82fe2a1b,nielsen ph,80eec8ad,0.5,0.5,2670,2628,2004.06.22,2.6
lputian s,b138b8ab,mamedyarov s,80a63b5e,0.5,0.5,2634,2657,2004.06.22,2.6
filippov va,8b0579f8,van wely l,2f196b7e,1.0,0.0,2639,2651,2004.06.22,2.6
hamdouchi h,d01b3a65,kudrin s,0c148c19,0.0,1.0,2544,2557,2004.06.22,2.6
acs p,0443e930,movsesian s,1665a52a,0.0,1.0,2548,2647,2004.06.22,2.6
dominguez l,7b9471a2,malakhov v,3156311c,1.0,0.0,2612,2695,2004.06.22,2.7
ye jiangchuan,ade0b9d3,ni hua,ac6f9384,1.0,0.0,2681,2587,2004.06.22,2.7
radjabov t,82fe2a1b,nielsen ph,80eec8ad,1.0,0.0,2670,2628,2004.06.22,2.7
mamedyarov s,80a63b5e,lputian s,b138b8ab,1.0,0.0,2657,2634,2004.06.22,2.7
hamdouchi h,d01b3a65,kudrin s,0c148c19,1.0,0.0,2544,2557,2004.06.22,2.7
topalov v,9f5d00d7,movsesian s,1665a52a,1.0,0.0,2737,2647,2004.06.23,3.1
aronian l,6e4babd1,smirnov p,424a52b9,0.5,0.5,2645,2601,2004.06.23,3.1
adams mi,091f3be2,hamdouchi h,d01b3a65,1.0,0.0,2731,2544,2004.06.23,3.1
filippov va,8b0579f8,grischuk a,9746ee94,0.5,0.5,2639,2719,2004.06.23,3.1
ivanchuk v,158cf250,kasimdzhanov r,1ca16e81,0.5,0.5,2716,2652,2004.06.23,3.1
zvjaginsev v,f01c8619,krasenkow m,742cd601,0.5,0.5,2654,2609,2004.06.23,3.1
dominguez l,7b9471a2,tkachiev v,b713f2a5,1.0,0.0,2612,2635,2004.06.23,3.1
mamedyarov s,80a63b5e,nisipeanu ld,183b3b1a,0.5,0.5,2657,2692,2004.06.23,3.1
kharlov a,b3cd7943,leitao r,70f24100,1.0,0.0,2593,2564,2004.06.23,3.1
sakaev k,44e5f3c6,dreev a,d2182298,0.5,0.5,2665,2689,2004.06.23,3.1
akopian vl,cc15311a,moiseenko a,bf2a655e,1.0,0.0,2689,2631,2004.06.23,3.1
almasi z,934041bf,ye jiangchuan,ade0b9d3,1.0,0.0,2631,2681,2004.06.23,3.1
anastasian a,aae129fe,beliavsky a,94c3bd88,0.5,0.5,2587,2667,2004.06.23,3.1
nakamura h,1b320381,lastin a,730cddf3,1.0,0.0,2580,2622,2004.06.23,3.1
bacrot e,0cee4d5e,radjabov t,82fe2a1b,0.5,0.5,2675,2670,2004.06.23,3.1
rublevsky s,bf6d8015,kozul z,69fb3d8f,0.0,1.0,2671,2627,2004.06.23,3.1
movsesian s,1665a52a,topalov v,9f5d00d7,0.5,0.5,2647,2737,2004.06.24,3.2
smirnov p,424a52b9,aronian l,6e4babd1,0.5,0.5,2601,2645,2004.06.24,3.2
hamdouchi h,d01b3a65,adams mi,091f3be2,0.5,0.5,2544,2731,2004.06.24,3.2
grischuk a,9746ee94,filippov va,8b0579f8,0.5,0.5,2719,2639,2004.06.24,3.2
kasimdzhanov r,1ca16e81,ivanchuk v,158cf250,0.5,0.5,2652,2716,2004.06.24,3.2
krasenkow m,742cd601,zvjaginsev v,f01c8619,1.0,0.0,2609,2654,2004.06.24,3.2
tkachiev v,b713f2a5,dominguez l,7b9471a2,0.0,1.0,2635,2612,2004.06.24,3.2
nisipeanu ld,183b3b1a,mamedyarov s,80a63b5e,0.5,0.5,2692,2657,2004.06.24,3.2
leitao r,70f24100,kharlov a,b3cd7943,0.5,0.5,2564,2593,2004.06.24,3.2
dreev a,d2182298,sakaev k,44e5f3c6,0.5,0.5,2689,2665,2004.06.24,3.2
moiseenko a,bf2a655e,akopian vl,cc15311a,0.5,0.5,2631,2689,2004.06.24,3.2
ye jiangchuan,ade0b9d3,almasi z,934041bf,0.5,0.5,2681,2631,2004.06.24,3.2
beliavsky a,94c3bd88,anastasian a,aae129fe,1.0,0.0,2667,2587,2004.06.24,3.2
lastin a,730cddf3,nakamura h,1b320381,0.5,0.5,2622,2580,2004.06.24,3.2
radjabov t,82fe2a1b,bacrot e,0cee4d5e,0.5,0.5,2670,2675,2004.06.24,3.2
kozul z,69fb3d8f,rublevsky s,bf6d8015,1.0,0.0,2627,2671,2004.06.24,3.2
radjabov t,82fe2a1b,bacrot e,0cee4d5e,0.5,0.5,2670,2675,2004.06.24,3.3
nisipeanu ld,183b3b1a,mamedyarov s,80a63b5e,0.5,0.5,2692,2657,2004.06.24,3.3
aronian l,6e4babd1,smirnov p,424a52b9,0.5,0.5,2645,2601,2004.06.24,3.3
grischuk a,9746ee94,filippov va,8b0579f8,0.5,0.5,2719,2639,2004.06.24,3.3
kasimdzhanov r,1ca16e81,ivanchuk v,158cf250,0.5,0.5,2652,2716,2004.06.24,3.3
sakaev k,44e5f3c6,dreev a,d2182298,0.5,0.5,2665,2689,2004.06.24,3.3
bacrot e,0cee4d5e,radjabov t,82fe2a1b,0.0,1.0,2675,2670,2004.06.24,3.4
mamedyarov s,80a63b5e,nisipeanu ld,183b3b1a,0.0,1.0,2657,2692,2004.06.24,3.4
smirnov p,424a52b9,aronian l,6e4babd1,0.5,0.5,2601,2645,2004.06.24,3.4
filippov va,8b0579f8,grischuk a,9746ee94,0.5,0.5,2639,2719,2004.06.24,3.4
ivanchuk v,158cf250,kasimdzhanov r,1ca16e81,0.0,1.0,2716,2652,2004.06.24,3.4
dreev a,d2182298,sakaev k,44e5f3c6,0.5,0.5,2689,2665,2004.06.24,3.4
aronian l,6e4babd1,smirnov p,424a52b9,0.0,1.0,2645,2601,2004.06.24,3.5
grischuk a,9746ee94,filippov va,8b0579f8,1.0,0.0,2719,2639,2004.06.24,3.5
sakaev k,44e5f3c6,dreev a,d2182298,1.0,0.0,2665,2689,2004.06.24,3.5
smirnov p,424a52b9,aronian l,6e4babd1,0.0,1.0,2601,2645,2004.06.24,3.6
filippov va,8b0579f8,grischuk a,9746ee94,0.0,1.0,2639,2719,2004.06.24,3.6
dreev a,d2182298,sakaev k,44e5f3c6,1.0,0.0,2689,2665,2004.06.24,3.6
smirnov p,424a52b9,aronian l,6e4babd1,1.0,0.0,2601,2645,2004.06.24,3.7
dreev a,d2182298,sakaev k,44e5f3c6,1.0,0.0,2689,2665,2004.06.24,3.7
kozul z,69fb3d8f,topalov v,9f5d00d7,0.0,1.0,2627,2737,2004.06.26,4.1
smirnov p,424a52b9,radjabov t,82fe2a1b,0.5,0.5,2601,2670,2004.06.26,4.1
nakamura h,1b320381,adams mi,091f3be2,0.0,1.0,2580,2731,2004.06.26,4.1
grischuk a,9746ee94,beliavsky a,94c3bd88,0.5,0.5,2719,2667,2004.06.26,4.1
almasi z,934041bf,kasimdzhanov r,1ca16e81,0.0,1.0,2631,2652,2004.06.26,4.1
krasenkow m,742cd601,akopian vl,cc15311a,0.5,0.5,2609,2689,2004.06.26,4.1
dreev a,d2182298,dominguez l,7b9471a2,0.5,0.5,2689,2612,2004.06.26,4.1
nisipeanu ld,183b3b1a,kharlov a,b3cd7943,0.5,0.5,2692,2593,2004.06.26,4.1
kharlov a,b3cd7943,nisipeanu ld,183b3b1a,0.5,0.5,2593,2692,2004.06.27,4.2
beliavsky a,94c3bd88,grischuk a,9746ee94,0.5,0.5,2667,2719,2004.06.27,4.2
dominguez l,7b9471a2,dreev a,d2182298,0.5,0.5,2612,2689,2004.06.27,4.2
kasimdzhanov r,1ca16e81,almasi z,934041bf,1.0,0.0,2652,2631,2004.06.27,4.2
topalov v,9f5d00d7,kozul z,69fb3d8f,1.0,0.0,2737,2627,2004.06.27,4.2
radjabov t,82fe2a1b,smirnov p,424a52b9,0.5,0.5,2670,2601,2004.06.27,4.2
akopian vl,cc15311a,krasenkow m,742cd601,1.0,0.0,2689,2609,2004.06.27,4.2
adams mi,091f3be2,nakamura h,1b320381,0.5,0.5,2731,2580,2004.06.27,4.2
nisipeanu ld,183b3b1a,kharlov a,b3cd7943,1.0,0.0,2692,2593,2004.06.27,4.3
beliavsky a,94c3bd88,grischuk a,9746ee94,0.5,0.5,2667,2719,2004.06.27,4.3
dreev a,d2182298,dominguez l,7b9471a2,0.5,0.5,2689,2612,2004.06.27,4.3
radjabov t,82fe2a1b,smirnov p,424a52b9,0.5,0.5,2670,2601,2004.06.27,4.3
kharlov a,b3cd7943,nisipeanu ld,183b3b1a,1.0,0.0,2593,2692,2004.06.27,4.4
grischuk a,9746ee94,beliavsky a,94c3bd88,0.5,0.5,2719,2667,2004.06.27,4.4
dominguez l,7b9471a2,dreev a,d2182298,1.0,0.0,2612,2689,2004.06.27,4.4
smirnov p,424a52b9,radjabov t,82fe2a1b,0.5,0.5,2601,2670,2004.06.27,4.4
radjabov t,82fe2a1b,smirnov p,424a52b9,0.5,0.5,2670,2601,2004.06.27,4.5
grischuk a,9746ee94,beliavsky a,94c3bd88,1.0,0.0,2719,2667,2004.06.27,4.5
nisipeanu ld,183b3b1a,kharlov a,b3cd7943,0.5,0.5,2692,2593,2004.06.27,4.5
kharlov a,b3cd7943,nisipeanu ld,183b3b1a,0.5,0.5,2593,2692,2004.06.27,4.6
beliavsky a,94c3bd88,grischuk a,9746ee94,0.5,0.5,2667,2719,2004.06.27,4.6
smirnov p,424a52b9,radjabov t,82fe2a1b,0.0,1.0,2601,2670,2004.06.27,4.6
nisipeanu ld,183b3b1a,karlov a,15461dd7,0.0,1.0,2692,0,2004.06.27,4.7
topalov v,9f5d00d7,kharlov a,b3cd7943,1.0,0.0,2737,2593,2004.06.28,5.1
dominguez l,7b9471a2,radjabov t,82fe2a1b,1.0,0.0,2612,2670,2004.06.28,5.1
adams mi,091f3be2,akopian vl,cc15311a,1.0,0.0,2731,2689,2004.06.28,5.1
kasimdzhanov r,1ca16e81,grischuk a,9746ee94,1.0,0.0,2652,2719,2004.06.28,5.1
kharlov a,b3cd7943,topalov v,9f5d00d7,0.0,1.0,2593,2737,2004.06.29,5.2
radjabov t,82fe2a1b,dominguez l,7b9471a2,1.0,0.0,2670,2612,2004.06.29,5.2
akopian vl,cc15311a,adams mi,091f3be2,0.5,0.5,2689,2731,2004.06.29,5.2
grischuk a,9746ee94,kasimdzhanov r,1ca16e81,1.0,0.0,2719,2652,2004.06.29,5.2
dominguez l,7b9471a2,radjabov t,82fe2a1b,0.5,0.5,2612,2670,2004.06.29,5.3
kasimdzhanov r,1ca16e81,grischuk a,9746ee94,1.0,0.0,2652,2719,2004.06.29,5.3
radjabov t,82fe2a1b,dominguez l,7b9471a2,0.5,0.5,2670,2612,2004.06.29,5.4
grischuk a,9746ee94,kasimdzhanov r,1ca16e81,0.0,1.0,2719,2652,2004.06.29,5.4
dominguez l,7b9471a2,radjabov t,82fe2a1b,0.5,0.5,2612,2670,2004.06.29,5.5
radjabov t,82fe2a1b,dominguez l,7b9471a2,0.5,0.5,2670,2612,2004.06.29,5.6
dominguez l,7b9471a2,radjabov t,82fe2a1b,0.5,0.5,2612,2670,2004.06.29,5.7
kasimdzhanov r,1ca16e81,topalov v,9f5d00d7,0.5,0.5,2652,2737,2004.07.01,6.1
radjabov t,82fe2a1b,adams mi,091f3be2,0.0,1.0,2670,2731,2004.07.01,6.1
topalov v,9f5d00d7,kasimdzhanov r,1ca16e81,0.5,0.5,2737,2652,2004.07.02,6.2
adams mi,091f3be2,radjabov t,82fe2a1b,0.5,0.5,2731,2670,2004.07.02,6.2
radjabov t,82fe2a1b,adams mi,091f3be2,0.5,0.5,2670,2731,2004.07.03,6.3
kasimdzhanov r,1ca16e81,topalov v,9f5d00d7,0.5,0.5,2652,2737,2004.07.03,6.3
adams mi,091f3be2,radjabov t,82fe2a1b,0.5,0.5,2731,2670,2004.07.04,6.4
topalov v,9f5d00d7,kasimdzhanov r,1ca16e81,0.5,0.5,2737,2652,2004.07.04,6.4
topalov v,9f5d00d7,kasimdzhanov r,1ca16e81,0.0,1.0,2737,2652,2004.07.05,6.5
kasimdzhanov r,1ca16e81,topalov v,9f5d00d7,1.0,0.0,2652,2737,2004.07.05,6.6
adams mi,091f3be2,kasimdzhanov r,1ca16e81,0.5,0.5,2731,2652,2004.07.06,7.1
kasimdzhanov r,1ca16e81,adams mi,091f3be2,1.0,0.0,2652,2731,2004.07.07,7.2
adams mi,091f3be2,kasimdzhanov r,1ca16e81,1.0,0.0,2731,2652,2004.07.08,7.3
kasimdzhanov r,1ca16e81,adams mi,091f3be2,1.0,0.0,2652,2731,2004.07.10,7.4
adams mi,091f3be2,kasimdzhanov r,1ca16e81,1.0,0.0,2731,2652,2004.07.11,7.5
kasimdzhanov r,1ca16e81,adams mi,091f3be2,0.5,0.5,2652,2731,2004.07.12,7.6
adams mi,091f3be2,kasimdzhanov r,1ca16e81,0.0,1.0,2731,2652,2004.07.13,7.7
kasimdzhanov r,1ca16e81,adams mi,091f3be2,0.5,0.5,2652,2731,2004.07.13,7.8
svidler p,d09a6b72,adams mi,091f3be2,0.5,0.5,2738,2719,2005.09.28,1
polgar ju,68a7cf25,anand v,c14f78e7,0.0,1.0,2735,2788,2005.09.28,1
leko p,4578f1b2,topalov v,9f5d00d7,0.0,1.0,2763,2788,2005.09.28,1
morozevich a,194d5fa3,kasimdzhanov r,1ca16e81,0.5,0.5,2707,2670,2005.09.28,1
adams mi,091f3be2,polgar ju,68a7cf25,0.5,0.5,2719,2735,2005.09.29,2
kasimdzhanov r,1ca16e81,svidler p,d09a6b72,0.5,0.5,2670,2738,2005.09.29,2
topalov v,9f5d00d7,anand v,c14f78e7,0.5,0.5,2788,2788,2005.09.29,2
leko p,4578f1b2,morozevich a,194d5fa3,0.5,0.5,2763,2707,2005.09.29,2
anand v,c14f78e7,adams mi,091f3be2,1.0,0.0,2788,2719,2005.09.30,3
svidler p,d09a6b72,leko p,4578f1b2,1.0,0.0,2738,2763,2005.09.30,3
polgar ju,68a7cf25,kasimdzhanov r,1ca16e81,1.0,0.0,2735,2670,2005.09.30,3
morozevich a,194d5fa3,topalov v,9f5d00d7,0.0,1.0,2707,2788,2005.09.30,3
leko p,4578f1b2,polgar ju,68a7cf25,1.0,0.0,2763,2735,2005.10.01,4
kasimdzhanov r,1ca16e81,anand v,c14f78e7,1.0,0.0,2670,2788,2005.10.01,4
topalov v,9f5d00d7,adams mi,091f3be2,1.0,0.0,2788,2719,2005.10.01,4
morozevich a,194d5fa3,svidler p,d09a6b72,0.0,1.0,2707,2738,2005.10.01,4
svidler p,d09a6b72,topalov v,9f5d00d7,0.0,1.0,2738,2788,2005.10.03,5
polgar ju,68a7cf25,morozevich a,194d5fa3,0.5,0.5,2735,2707,2005.10.03,5
adams mi,091f3be2,kasimdzhanov r,1ca16e81,0.5,0.5,2719,2670,2005.10.03,5
anand v,c14f78e7,leko p,4578f1b2,0.5,0.5,2788,2763,2005.10.03,5
anand v,c14f78e7,svidler p,d09a6b72,0.5,0.5,2788,2738,2005.10.04,6
kasimdzhanov r,1ca16e81,leko p,4578f1b2,0.5,0.5,2670,2763,2005.10.04,6
polgar ju,68a7cf25,topalov v,9f5d00d7,0.0,1.0,2735,2788,2005.10.04,6
adams mi,091f3be2,morozevich a,194d5fa3,0.5,0.5,2719,2707,2005.10.04,6
leko p,4578f1b2,adams mi,091f3be2,1.0,0.0,2763,2719,2005.10.05,7
morozevich a,194d5fa3,anand v,c14f78e7,1.0,0.0,2707,2788,2005.10.05,7
svidler p,d09a6b72,polgar ju,68a7cf25,1.0,0.0,2738,2735,2005.10.05,7
topalov v,9f5d00d7,kasimdzhanov r,1ca16e81,1.0,0.0,2788,2670,2005.10.05,7
topalov v,9f5d00d7,leko p,4578f1b2,0.5,0.5,2788,2763,2005.10.06,8
adams mi,091f3be2,svidler p,d09a6b72,0.5,0.5,2719,2738,2005.10.06,8
kasimdzhanov r,1ca16e81,morozevich a,194d5fa3,0.0,1.0,2670,2707,2005.10.06,8
anand v,c14f78e7,polgar ju,68a7cf25,1.0,0.0,2788,2735,2005.10.06,8
anand v,c14f78e7,topalov v,9f5d00d7,0.5,0.5,2788,2788,2005.10.08,9
polgar ju,68a7cf25,adams mi,091f3be2,0.5,0.5,2735,2719,2005.10.08,9
svidler p,d09a6b72,kasimdzhanov r,1ca16e81,0.5,0.5,2738,2670,2005.10.08,9
morozevich a,194d5fa3,leko p,4578f1b2,1.0,0.0,2707,2763,2005.10.08,9
adams mi,091f3be2,anand v,c14f78e7,0.5,0.5,2719,2788,2005.10.09,10
leko p,4578f1b2,svidler p,d09a6b72,0.5,0.5,2763,2738,2005.10.09,10
kasimdzhanov r,1ca16e81,polgar ju,68a7cf25,1.0,0.0,2670,2735,2005.10.09,10
topalov v,9f5d00d7,morozevich a,194d5fa3,0.5,0.5,2788,2707,2005.10.09,10
polgar ju,68a7cf25,leko p,4578f1b2,0.5,0.5,2735,2763,2005.10.10,11
anand v,c14f78e7,kasimdzhanov r,1ca16e81,1.0,0.0,2788,2670,2005.10.10,11
adams mi,091f3be2,topalov v,9f5d00d7,0.5,0.5,2719,2788,2005.10.10,11
svidler p,d09a6b72,morozevich a,194d5fa3,1.0,0.0,2738,2707,2005.10.10,11
topalov v,9f5d00d7,svidler p,d09a6b72,0.5,0.5,2788,2738,2005.10.11,12
leko p,4578f1b2,anand v,c14f78e7,0.0,1.0,2763,2788,2005.10.11,12
kasimdzhanov r,1ca16e81,adams mi,091f3be2,0.5,0.5,2670,2719,2005.10.11,12
morozevich a,194d5fa3,polgar ju,68a7cf25,0.5,0.5,2707,2735,2005.10.11,12
adams mi,091f3be2,leko p,4578f1b2,0.5,0.5,2719,2763,2005.10.13,13
anand v,c14f78e7,morozevich a,194d5fa3,0.5,0.5,2788,2707,2005.10.13,13
kasimdzhanov r,1ca16e81,topalov v,9f5d00d7,0.5,0.5,2670,2788,2005.10.13,13
polgar ju,68a7cf25,svidler p,d09a6b72,0.5,0.5,2735,2738,2005.10.13,13
topalov v,9f5d00d7,polgar ju,68a7cf25,0.5,0.5,2788,2735,2005.10.14,14
svidler p,d09a6b72,anand v,c14f78e7,0.5,0.5,2738,2788,2005.10.14,14
leko p,4578f1b2,kasimdzhanov r,1ca16e81,1.0,0.0,2763,2670,2005.10.14,14
morozevich a,194d5fa3,adams mi,091f3be2,0.5,0.5,2707,2719,2005.10.14,14
kasparov gary,0dddc8c2,short nigel d,c1a2666a,1.0,0.0,2805,2655,1993.??.??,1
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.5,0.5,2655,2805,1993.??.??,2
kasparov gary,0dddc8c2,short nigel d,c1a2666a,1.0,0.0,2805,2655,1993.??.??,3
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.0,1.0,2655,2805,1993.??.??,4
kasparov gary,0dddc8c2,short nigel d,c1a2666a,0.5,0.5,2805,2655,1993.??.??,5
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.5,0.5,2655,2805,1993.??.??,6
kasparov gary,0dddc8c2,short nigel d,c1a2666a,1.0,0.0,2805,2655,1993.??.??,7
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.5,0.5,2655,2805,1993.??.??,8
kasparov gary,0dddc8c2,short nigel d,c1a2666a,1.0,0.0,2805,2655,1993.??.??,9
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.5,0.5,2655,2805,1993.??.??,10
kasparov gary,0dddc8c2,short nigel d,c1a2666a,0.5,0.5,2805,2655,1993.??.??,11
short nigel d,c1a2666a,kasparov gary,0dddc8c2,0.5,0.5,2655,2805,1993.??.??,12
